Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Total Resource Shared,33192.80610337701,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Relationship Incidence,9929392.0,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Total Source Stockpile,9326583.405514088,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Resource Transfer Rate,0.0033428840460097663,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Mean Source Stockpile,0.9392904827923086,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Resource Transfer Ratio,0.003546324757442139,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Relationship Frequency,0.6733799913194445,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Total Resource Shared,12167.931783049753,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Relationship Incidence,2644248.0,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Total Source Stockpile,1988766.2839509184,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Resource Transfer Rate,0.004601660579132424,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Mean Source Stockpile,0.752110348178733,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Resource Transfer Ratio,0.0060811253500337595,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Relationship Frequency,0.17932454427083333,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Total Resource Shared,0.010426726475370407,Propagule Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Relationship Incidence,96.0,Propagule Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Total Source Stockpile,61.698573367585745,Propagule Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Resource Transfer Rate,0.00010861173411844174,Propagule Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Mean Source Stockpile,0.6426934725790182,Propagule Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Resource Transfer Ratio,0.00016896605777888592,Propagule Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Relationship Frequency,6.510416666666667e-06,Propagule Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Total Resource Shared,0.1071745261130419,Propagule Child,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Relationship Incidence,96.0,Propagule Child,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Total Source Stockpile,94.01412921733468,Propagule Child,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Resource Transfer Rate,0.0011164013136775199,Propagule Child,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Mean Source Stockpile,0.9793138460139029,Propagule Child,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Resource Transfer Ratio,0.0011386850994454364,Propagule Child,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Relationship Frequency,6.510416666666667e-06,Propagule Child,262144,263168,resource-even__channelsense-yes__nlev-onebig,1004
Total Resource Shared,69893.63749493736,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Incidence,14745536.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,18810452.648836777,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Rate,0.004739986223283939,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,1.275670999605357,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,0.0037019256127487628,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Frequency,1.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Resource Shared,68625.27423302291,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Incidence,10220896.0,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,16682757.464464426,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Rate,0.006714213140709279,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,1.6322206452804555,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,0.0040966931090704135,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Frequency,0.6931518799994791,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Resource Shared,40312.354747875055,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Incidence,3247464.0,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,5481166.389341551,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Rate,0.012413487800904045,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,1.6878297617283982,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,0.0073010069614101464,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Frequency,0.22023370327128156,Cell Child,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Resource Shared,69893.63749493736,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Incidence,14745536.0,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,18810452.648836777,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Rate,0.004739986223283939,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,1.275670999605357,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,0.0037019256127487628,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Frequency,1.0,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Resource Shared,69821.57703007248,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Incidence,10990320.0,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,17083904.59080093,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Rate,0.006353006739573778,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,1.5544501516608187,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,0.004070344620576455,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Frequency,0.745332010989631,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Resource Shared,1219.485409380967,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Incidence,8250608.0,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,9198763.813902445,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Rate,0.00014780552043933818,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,1.1149195082232055,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,0.00013255300251166613,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Frequency,0.5595325934574369,Nondirect Cell Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Resource Shared,28361.797337680484,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Incidence,3247464.0,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,4130522.445643853,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Rate,0.0087335217073016,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,1.271922474165642,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,0.0068195688267937244,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Frequency,0.22023370327128156,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Resource Shared,1268.363261914973,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Incidence,4524640.0,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,2127695.1844280716,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Rate,0.00028032357533747945,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,0.470246292396317,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,0.0005957656077724767,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Frequency,0.30684812000052086,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Resource Shared,72.06046486480142,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Incidence,3755216.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Source Stockpile,1726548.0580801587,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Rate,1.9189432742298025e-05,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Mean Source Stockpile,0.4597733014772409,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Resource Transfer Ratio,4.173498506754621e-05,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Relationship Frequency,0.25466798901036897,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1005
Total Resource Shared,244458.54439045652,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Incidence,14745536.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,10929610.720811587,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.016578478014665356,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,0.7412148816300463,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.021877307056950335,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Frequency,1.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Resource Shared,242623.4316828436,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Incidence,10219008.0,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,9223135.859561674,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.023742366351297856,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,0.9025470828050701,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.025631692526479247,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Frequency,0.6930238412493109,Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Resource Shared,55908.86881511521,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Incidence,3377744.0,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,2497088.153729248,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.016552133262649628,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,0.7392769119652786,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.021899308272359603,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Frequency,0.22906891956996342,Cell Parent,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Resource Shared,244458.54439045652,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Incidence,14745536.0,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,10929610.720811587,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.016578478014665356,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,0.7412148816300463,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.021877307056950335,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Frequency,1.0,Nondirect Propagule Relative,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Resource Shared,243274.8347947518,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Incidence,11315808.0,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,9666512.03282745,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.021498671132874632,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,0.8542485019918551,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.024548947222022777,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Frequency,0.7674056745037956,Related Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Resource Shared,1835.112707610018,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Incidence,4526528.0,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,1706474.861252995,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.00040541286999881985,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,0.37699421305976566,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.001074227005392604,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Frequency,0.306976158750689,Nonchannelmate,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
