Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Total Source Stockpile,5951131.69153223,Non-nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Resource Transfer Rate,0.0,Non-nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Mean Source Stockpile,2.1712105139325915,Non-nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Resource Transfer Ratio,0.0,Non-nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Relationship Frequency,0.18588268995390586,Non-nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Total Resource Shared,0.005719635265741506,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Relationship Incidence,1760864.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Total Source Stockpile,4032486.517703584,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Resource Transfer Rate,3.2481981946030504e-09,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Mean Source Stockpile,2.290061309506915,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Resource Transfer Ratio,1.4183891830805298e-09,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Relationship Frequency,0.11941726924712888,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Total Resource Shared,0.5678907846665615,Parent Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Relationship Incidence,631912.0,Parent Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Total Source Stockpile,1186026.799429853,Parent Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Resource Transfer Rate,8.986865017068223e-07,Parent Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Mean Source Stockpile,1.8768860212020866,Parent Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Resource Transfer Ratio,4.788176059962996e-07,Parent Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Relationship Frequency,0.04285464717575673,Parent Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1029
Total Resource Shared,35.88337289609744,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Incidence,14745600.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Source Stockpile,25601012.41595039,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Rate,2.4334969683225803e-06,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Mean Source Stockpile,1.7361797699619135,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,1.4016368578565568e-06,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Frequency,1.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Resource Shared,24.304707530413168,Non-nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Incidence,4721840.0,Non-nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Source Stockpile,10457776.821670266,Non-nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Rate,5.147295869917907e-06,Non-nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Mean Source Stockpile,2.2147672986950564,Non-nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,2.3240743667527974e-06,Non-nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Frequency,0.32022026909722223,Non-nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Resource Shared,2.810358827217747,Parent Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Incidence,2889672.0,Parent Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Source Stockpile,5463343.81674372,Parent Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Rate,9.725528804714678e-07,Parent Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Mean Source Stockpile,1.8906449648069816,Parent Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,5.144024384753717e-07,Parent Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Frequency,0.19596842447916665,Parent Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Resource Shared,7.03366066978797,Nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Incidence,5779344.0,Nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Source Stockpile,13088604.54659439,Nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Rate,1.2170344367436807e-06,Nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Mean Source Stockpile,2.2647214885624374,Nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,5.373878372553021e-07,Nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Frequency,0.3919368489583333,Nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Resource Shared,3.8075792830721813,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Incidence,3535344.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Source Stockpile,1721396.4650161953,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Rate,1.077003902045227e-06,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Mean Source Stockpile,0.48691059908631107,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,2.2119081446009193e-06,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Frequency,0.239755859375,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Resource Shared,4.223301842570228,Child Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Incidence,2889672.0,Child Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Source Stockpile,7625260.729852801,Child Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Rate,1.4615159930158952e-06,Child Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Mean Source Stockpile,2.6387980123186305,Child Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,5.538564061073062e-07,Child Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Frequency,0.19596842447916665,Child Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Resource Shared,0.08835007492068314,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Incidence,21840.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Source Stockpile,15282.176258010239,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Rate,4.04533310076388e-06,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Mean Source Stockpile,0.6997333451469889,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,5.781216147372628e-06,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Frequency,0.0014811197916666666,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Resource Shared,0.0,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Incidence,19080.0,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Source Stockpile,11378.875577129995,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Rate,0.0,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Mean Source Stockpile,0.596377126683962,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,0.0,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Frequency,0.0012939453125,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Resource Shared,0.0,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Incidence,38160.0,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Source Stockpile,23921.80291659561,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Rate,0.0,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Mean Source Stockpile,0.626881627793386,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,0.0,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Frequency,0.002587890625,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Resource Shared,0.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Incidence,19080.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Source Stockpile,12542.9273394653,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Rate,0.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Mean Source Stockpile,0.6573861289027935,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,0.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Relationship Frequency,0.0012939453125,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1030
Total Resource Shared,28.140830984364836,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,14745600.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,24544413.903960235,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,1.90842224015061e-06,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.6645245974365395,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,1.1465255935747308e-06,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,1.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,0.0,Child Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,760000.0,Child Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,1927211.435065198,Child Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,0.0,Child Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,2.535804519822629,Child Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,0.0,Child Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.05154079861111111,Child Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,18.110285442816668,Nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,1520000.0,Nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,3038048.4279361805,Nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,1.1914661475537281e-05,Nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.998716071010645,Nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,5.961122054100168e-06,Nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.10308159722222222,Nuclear Channelmate 1,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,4.3798699826744,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,3284720.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,1711626.8866734516,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,1.3334074084471127e-06,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,0.5210876076723288,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,2.5588864075376225e-06,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.22275933159722222,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,1.5991509104680472,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,2413456.0,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,4187977.443863516,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,6.625979137253993e-07,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.7352615684162116,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,3.8184310237546203e-07,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Frequency,0.16367296006944446,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Resource Shared,1.5991509104680472,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Relationship Incidence,4826912.0,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Total Source Stockpile,9980733.211373584,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Rate,3.3129895686269965e-07,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Mean Source Stockpile,2.06772636654109,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,1.6022376516624537e-07,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-two,1031
